"model","contrast","age0","age1","ACME_at_age0","ACME_at_age1","ACME_avg","ADE_Ma0","ADE_Ma1","ADE_avg","Total_effect","Prop_med_avg","boot"
"no_age_moderation","8_to_11",8,11,-0.00536389103359181,-0.00536389103359181,-0.00536389103359181,0.0731102068311573,0.0731102068311573,0.0731102068311573,0.0677463157975655,-0.0791761289221953,644
"no_age_moderation","11_to_19",11,19,-0.0142405013579801,-0.0142405013579801,-0.0142405013579801,0.257473908498476,0.257473908498476,0.257473908498476,0.243233407140496,-0.0585466508297296,644
"age_moderation","8_to_12",8,12,-0.00597170453350861,-0.00695184525711447,-0.00646177489531154,0.0941023884046961,0.0931222476810902,0.0936123180428931,0.0871505431475816,-0.0741449756012318,644
"age_moderation","12_to_16",12,16,-0.00693648871361714,-0.00792653760932051,-0.00743151316146883,0.116912999561103,0.115922950665399,0.116417975113251,0.108986461951782,-0.0681874888713855,644
"age_moderation","16_to_19",16,19,-0.00590184310353288,-0.00645979446962386,-0.00618081878657837,0.118441145580776,0.117883194214685,0.11816216989773,0.111981351111152,-0.0551950724406186,644
"age_moderation","8_to_19",8,19,-0.0163667334626396,-0.0238308029542278,-0.0200987682084337,0.331949159164743,0.324485089673155,0.328217124418949,0.308118356210516,-0.0652306745226877,644
"age_moderation","8_to_11",8,11,-0.00447804620086909,-0.00502887144231766,-0.00475345882159337,0.0729747420056685,0.0724239167642199,0.0726993293849442,0.0679458705633509,-0.0699594954363176,644
"age_moderation","11_to_19",11,19,-0.0133510636504273,-0.0173105381209027,-0.015330800885665,0.257483023768068,0.253523549297592,0.25550328653283,0.240172485647165,-0.0638324612594771,644
"no_age_moderation","8_to_12",8,12,-0.00147116881756304,-0.00147116881756304,-0.00147116881756304,0.130272821981344,0.130272821981344,0.130272821981344,0.128801653163781,-0.0114219715463771,645
"no_age_moderation","12_to_16",12,16,-0.00600985888912042,-0.00600985888912042,-0.00600985888912042,0.130326501120519,0.130326501120519,0.130326501120519,0.124316642231398,-0.0483431564853071,645
"no_age_moderation","16_to_19",16,19,0.00939592513933452,0.00939592513933452,0.00939592513933452,0.0977819358166707,0.0977819358166707,0.0977819358166707,0.107177860956005,0.087666660404721,645
"no_age_moderation","8_to_19",8,19,0.00191489743265105,0.00191489743265105,0.00191489743265105,0.358381258918533,0.358381258918533,0.358381258918533,0.360296156351184,0.00531478729066591,645
"no_age_moderation","8_to_11",8,11,0.00055868087009614,0.00055868087009614,0.00055868087009614,0.097704234212272,0.097704234212272,0.097704234212272,0.0982629150823682,0.00568557191314577,645
"no_age_moderation","11_to_19",11,19,0.00135621656255491,0.00135621656255491,0.00135621656255491,0.260677024706261,0.260677024706261,0.260677024706261,0.262033241268816,0.00517574242102966,645
"age_moderation","8_to_12",8,12,-0.00146939807786593,-0.0014718079679663,-0.00147060302291611,0.130378369628205,0.130375959738105,0.130377164683155,0.128906561660239,-0.0114082867774583,645
"age_moderation","12_to_16",12,16,-0.00601246987684735,-0.00601204659864861,-0.00601225823774798,0.130320056626159,0.130320479904358,0.130320268265259,0.124308010027511,-0.0483658151748821,645
"age_moderation","16_to_19",16,19,0.00939934544509135,0.00938907049102866,0.00939420796806001,0.0977141283484064,0.0977038533943437,0.0977089908713751,0.107103198839435,0.0877117403574793,645
"age_moderation","8_to_19",8,19,0.00191259260885524,0.00191350044957073,0.00191304652921298,0.358404270077614,0.35840517791833,0.358404723997972,0.360317770527185,0.00530933161141062,645
"age_moderation","8_to_11",8,11,0.000558008426267488,0.000558725764982188,0.000558367095624838,0.0977861593885768,0.0977868767272915,0.0977865180579341,0.098344885153559,0.0056776424595238,645
"age_moderation","11_to_19",11,19,0.00135632554639732,0.00135522715625088,0.0013557763513241,0.260617658217375,0.260616559827229,0.260617109022302,0.261972885373626,0.00517525449013737,645
"no_age_moderation","8_to_12",8,12,0.0411263857565531,0.0411263857565531,0.0411263857565531,0.0349709944900853,0.0349709944900853,0.0349709944900853,0.0760973802466385,0.540444173285057,646
"no_age_moderation","12_to_16",12,16,-0.0352236886068304,-0.0352236886068304,-0.0352236886068304,0.0349397272094878,0.0349397272094878,0.0349397272094878,-0.000283961397342658,124.043933212252,646
"no_age_moderation","16_to_19",16,19,0.036906186597311,0.036906186597311,0.036906186597311,0.026296694968253,0.026296694968253,0.026296694968253,0.0632028815655641,0.583932024666092,646
"no_age_moderation","8_to_19",8,19,0.0428088837470337,0.0428088837470337,0.0428088837470337,0.0962074166678262,0.0962074166678262,0.0962074166678262,0.13901630041486,0.307941468872939,646
"no_age_moderation","8_to_11",8,11,0.0473321553734936,0.0473321553734936,0.0473321553734936,0.0262360337998766,0.0262360337998766,0.0262360337998766,0.0735681891733702,0.643378013042444,646
"no_age_moderation","11_to_19",11,19,-0.00452327162645982,-0.00452327162645982,-0.00452327162645982,0.0699713828679496,0.0699713828679496,0.0699713828679496,0.0654481112414897,-0.0691123325128498,646
"age_moderation","8_to_12",8,12,0.0205989237974644,0.0493563688060589,0.0349776463017617,0.0815592031047793,0.110316648113374,0.0959379256090765,0.130915571910838,0.267177126381754,646
"age_moderation","12_to_16",12,16,-0.0422724568086195,-0.0374011204935489,-0.0398367886510842,0.0278415115028538,0.0327128478179244,0.0302771796603891,-0.00955960899069509,4.16719854231063,646
"age_moderation","16_to_19",16,19,0.0391876258983216,0.0221486286864483,0.030668127292385,0.00214165459371064,-0.0148973426181627,-0.00637784401222603,0.0242902832801589,1.26256770819283,646
"age_moderation","8_to_19",8,19,0.0214416345598556,0.0256910333473321,0.0235663339535939,0.11995521285297,0.124204611640446,0.122079912246708,0.145646246200302,0.161805295834291,646
"age_moderation","8_to_11",8,11,0.0237072002261467,0.0506637324547578,0.0371854663404523,0.0637688190471959,0.090725351275807,0.0772470851615015,0.114432551501954,0.324955319551862,646
"age_moderation","11_to_19",11,19,-0.00484165197411457,-0.00271456557664827,-0.00377810877538142,0.0339282602749966,0.0360553466724629,0.0349918034737297,0.0312136946983483,-0.12104010152894,646
"no_age_moderation","8_to_12",8,12,0.0225299778807177,0.0225299778807177,0.0225299778807177,0.556663154085906,0.556663154085906,0.556663154085906,0.579193131966624,0.0388989037287411,647
"no_age_moderation","12_to_16",12,16,-0.0166842610234545,-0.0166842610234545,-0.0166842610234545,0.00716724717183759,0.00716724717183759,0.00716724717183759,-0.00951701385161695,1.75309832302281,647
"no_age_moderation","16_to_19",16,19,0.011347256875657,0.011347256875657,0.011347256875657,0.15027578742199,0.15027578742199,0.15027578742199,0.161623044297647,0.0702081619917991,647
"no_age_moderation","8_to_19",8,19,0.0171929737329202,0.0171929737329202,0.0171929737329202,0.714106188679734,0.714106188679734,0.714106188679734,0.731299162412654,0.0235101783464352,647
"no_age_moderation","8_to_11",8,11,0.022924485993824,0.022924485993824,0.022924485993824,0.519221006135195,0.519221006135195,0.519221006135195,0.542145492129019,0.0422847488850252,647
"no_age_moderation","11_to_19",11,19,-0.00573151226090385,-0.00573151226090385,-0.00573151226090385,0.194885182544539,0.194885182544539,0.194885182544539,0.189153670283635,-0.0303008249975244,647
"age_moderation","8_to_12",8,12,-0.0174577480667452,0.0249741665704751,0.00375820925186491,0.547244575270626,0.589676489907846,0.568460532589236,0.572218741841101,0.00656778427035254,647
"age_moderation","12_to_16",12,16,-0.0184942708826022,-0.0244405113930996,-0.0214673911378509,0.00590230379905132,-4.39367114460925e-05,0.00292918354380261,-0.0185382075940483,1.15800791575681,647
"age_moderation","16_to_19",16,19,0.0166224180118046,0.0122115738655699,0.0144169959386873,0.145657024574654,0.141246180428419,0.143451602501536,0.157868598440224,0.0913227588078336,647
"age_moderation","8_to_19",8,19,-0.0133222769030921,0.0185025571386133,0.0025901401177606,0.693046575548663,0.724871409590369,0.708958992569516,0.711549132687277,0.00364014232998715,647
"age_moderation","8_to_11",8,11,-0.0177634395896282,0.01610083934409,-0.000831300122769109,0.516016531743856,0.549880810677574,0.532948671210715,0.532117371087946,-0.00156224954857134,647
"age_moderation","11_to_19",11,19,-0.00402548428507151,-0.00616807974847204,-0.00509678201677178,0.185599841347803,0.183457245884402,0.184528543616103,0.179431761599331,-0.0284051272268777,647
"no_age_moderation","8_to_12",8,12,0.0193640231118888,0.0193640231118888,0.0193640231118888,0.0466951260270676,0.0466951260270676,0.0466951260270676,0.0660591491389564,0.293131585318428,648
"no_age_moderation","12_to_16",12,16,-0.0233012932442756,-0.0233012932442756,-0.0233012932442756,0.0469382387690125,0.0469382387690125,0.0469382387690125,0.0236369455247369,-0.985799676184469,648
"no_age_moderation","16_to_19",16,19,0.0352282976515133,0.0352282976515133,0.0352282976515133,0.0354457375536885,0.0354457375536885,0.0354457375536885,0.0706740352052018,0.498461670530458,648
"no_age_moderation","8_to_19",8,19,0.0312910275191265,0.0312910275191265,0.0312910275191265,0.129079102349769,0.129079102349769,0.129079102349769,0.160370129868895,0.195117554277142,648
"no_age_moderation","8_to_11",8,11,0.0264203857917446,0.0264203857917446,0.0264203857917446,0.0350268656057304,0.0350268656057304,0.0350268656057304,0.0614472513974751,0.429968553366901,648
"no_age_moderation","11_to_19",11,19,0.00487064172738183,0.00487064172738183,0.00487064172738183,0.0940522367440382,0.0940522367440382,0.0940522367440382,0.09892287847142,0.0492367569832596,648
"age_moderation","8_to_12",8,12,0.0193567412972454,0.0193654928767972,0.0193611170870213,0.0468578492743181,0.0468666008538699,0.046862225064094,0.0662233421511153,0.29236091773866,648
"age_moderation","12_to_16",12,16,-0.0233030618552163,-0.023305746966407,-0.0233044044108117,0.0469374307590852,0.0469347456478945,0.0469360882034898,0.0236316837926782,-0.986150822567797,648
"age_moderation","16_to_19",16,19,0.035235031056704,0.0352266242529966,0.0352308276548503,0.0352801990655878,0.0352717922618804,0.0352759956637341,0.0705068233185844,0.499679690512507,648
"age_moderation","8_to_19",8,19,0.031279260570642,0.0312895411470189,0.0312844008588304,0.129072308115359,0.129082588691736,0.129077448403548,0.160361849262378,0.195086306392265,648
"age_moderation","8_to_11",8,11,0.0264104504414799,0.0264195203689024,0.0264149854051911,0.0351462221516835,0.0351552920791061,0.0351507571153948,0.0615657425205859,0.42905330665603,648
"age_moderation","11_to_19",11,19,0.00487048218525263,0.00487041036438155,0.00487044627481709,0.0939256963774105,0.0939256245565394,0.0939256604669749,0.098796106741792,0.0492979575353735,648
"no_age_moderation","8_to_12",8,12,0.0209892145892736,0.0209892145892736,0.0209892145892736,-0.14797739826454,-0.14797739826454,-0.14797739826454,-0.126988183675267,-0.165284784629624,649
"no_age_moderation","12_to_16",12,16,-0.0384777229181297,-0.0384777229181297,-0.0384777229181297,0.0690763078436216,0.0690763078436216,0.0690763078436216,0.0305985849254919,-1.25750007759586,649
"no_age_moderation","16_to_19",16,19,0.0522434509399989,0.0522434509399989,0.0522434509399989,0.277082817620026,0.277082817620026,0.277082817620026,0.329326268560025,0.158637363391729,649
"no_age_moderation","8_to_19",8,19,0.0347549426111429,0.0347549426111429,0.0347549426111429,0.198181727199107,0.198181727199107,0.198181727199107,0.23293666981025,0.149203397813896,649
"no_age_moderation","8_to_11",8,11,0.0222226720331942,0.0222226720331942,0.0222226720331942,-0.116076838208411,-0.116076838208411,-0.116076838208411,-0.0938541661752166,-0.236778748763338,649
"no_age_moderation","11_to_19",11,19,0.0125322705779487,0.0125322705779487,0.0125322705779487,0.314258565407518,0.314258565407518,0.314258565407518,0.326790835985467,0.0383495165651036,649
"age_moderation","8_to_12",8,12,0.0209852192019016,0.0209899610003497,0.0209875901011257,-0.147962668313942,-0.147957926515494,-0.147960297414718,-0.126972707313593,-0.165292136752595,649
"age_moderation","12_to_16",12,16,-0.0384790912493962,-0.0384786215375139,-0.0384788563934551,0.0690733398850665,0.0690738095969488,0.0690735747410076,0.0305947183475526,-1.25769604924417,649
"age_moderation","16_to_19",16,19,0.0522446710480025,0.0522460549538985,0.0522453630009505,0.277084925522128,0.277086309428024,0.277085617475076,0.329330980476027,0.158640899575962,649
"age_moderation","8_to_19",8,19,0.0347483268581694,0.0347566749307347,0.034752500894452,0.198196316579252,0.198204664651817,0.198200490615535,0.232952991509987,0.149182462389465,649
"age_moderation","8_to_11",8,11,0.0222184418518868,0.0222227814918132,0.02222061167185,-0.116063299794813,-0.116058960154887,-0.11606112997485,-0.0938405183029997,-0.236791229137315,649
"age_moderation","11_to_19",11,19,0.0125323323061255,0.0125328952343628,0.0125326137702442,0.314260614578624,0.314261177506861,0.314260896042742,0.326793509812986,0.0383502529698836,649
"no_age_moderation","8_to_12",8,12,-0.00589382439790853,-0.00589382439790853,-0.00589382439790853,0.0304901430220195,0.0304901430220195,0.0304901430220195,0.0245963186241109,-0.239622216965876,650
"no_age_moderation","12_to_16",12,16,-0.0194541071878604,-0.0194541071878604,-0.0194541071878604,0.0305624687783883,0.0305624687783883,0.0305624687783883,0.0111083615905279,-1.75130301884024,650
"no_age_moderation","16_to_19",16,19,0.0262373053878204,0.0262373053878204,0.0262373053878204,0.0230280821949949,0.0230280821949949,0.0230280821949949,0.0492653875828153,0.532570769766409,650
"no_age_moderation","8_to_19",8,19,0.000889373802051452,0.000889373802051452,0.000889373802051452,0.0840806939954026,0.0840806939954026,0.0840806939954026,0.0849700677974541,0.010466907054511,650
"no_age_moderation","8_to_11",8,11,2.56820693631691e-05,2.56820693631691e-05,2.56820693631691e-05,0.0228652088715293,0.0228652088715293,0.0228652088715293,0.0228908909408925,0.00112193402299124,650
"no_age_moderation","11_to_19",11,19,0.000863691732688283,0.000863691732688283,0.000863691732688283,0.0612154851238733,0.0612154851238733,0.0612154851238733,0.0620791768565616,0.0139127446016867,650
"age_moderation","8_to_12",8,12,-0.00589330914474752,-0.00589390503183469,-0.0058936070882911,0.0305338764415285,0.0305332805544413,0.0305335784979849,0.0246399714096938,-0.239188876898309,650
"age_moderation","12_to_16",12,16,-0.019454373341202,-0.019456412511174,-0.019455392926188,0.0305736636378733,0.0305716244679013,0.0305726440528873,0.0111172511266993,-1.75001830078874,650
"age_moderation","16_to_19",16,19,0.0262404145241688,0.0262376372902571,0.0262390259072129,0.0229689954406118,0.0229662182067001,0.0229676068236559,0.0492066327308688,0.533241647538145,650
"age_moderation","8_to_19",8,19,0.000889296050725189,0.000889385052647462,0.000889340551686326,0.0840744702146145,0.0840745592165368,0.0840745147155757,0.084963855267262,0.0104672810442608,650
"age_moderation","8_to_11",8,11,2.56798241710891e-05,2.56804715012963e-05,2.56801478361927e-05,0.0228927654283521,0.0228927660756823,0.0228927657520172,0.0229184458998533,0.00112050127431882,650
"age_moderation","11_to_19",11,19,0.000863637996345831,0.000863702658405503,0.000863670327375667,0.0611817067090031,0.0611817713710628,0.061181739040033,0.0620454093674086,0.0139199714560887,650
"no_age_moderation","8_to_12",8,12,0.0134133120082138,0.0134133120082138,0.0134133120082138,0.0699553299429514,0.0699553299429514,0.0699553299429514,0.0833686419511652,0.16089157378947,651
"no_age_moderation","12_to_16",12,16,-0.0137912239167219,-0.0137912239167219,-0.0137912239167219,0.0889152334801668,0.0889152334801668,0.0889152334801668,0.0751240095634449,-0.1835794441333,651
"no_age_moderation","16_to_19",16,19,0.0100016273161181,0.0100016273161181,0.0100016273161181,0.0939615628824155,0.0939615628824155,0.0939615628824155,0.103963190198534,0.0962035437448433,651
"no_age_moderation","8_to_19",8,19,0.00962371540760998,0.00962371540760998,0.00962371540760998,0.252832126305534,0.252832126305534,0.252832126305534,0.262455841713144,0.0366679413374552,651
"no_age_moderation","8_to_11",8,11,0.0119715142150598,0.0119715142150598,0.0119715142150598,0.0531660056433383,0.0531660056433383,0.0531660056433383,0.0651375198583981,0.183788302672325,651
"no_age_moderation","11_to_19",11,19,-0.00234779880744984,-0.00234779880744984,-0.00234779880744984,0.199666120662195,0.199666120662195,0.199666120662195,0.197318321854746,-0.0118985342333195,651
"age_moderation","8_to_12",8,12,0.000487080118199725,0.016329512237959,0.00840829617807936,0.0709157012458215,0.0867581333655808,0.0788369173057012,0.0872452134837805,0.0963754439049258,651
"age_moderation","12_to_16",12,16,-0.0167895863144483,-0.0173411619456187,-0.0170653741300335,0.080178915019318,0.0796273393881476,0.0799031272037328,0.0628377530736993,-0.271578363249532,651
"age_moderation","16_to_19",16,19,0.0125761020237096,0.000733112033159955,0.00665460702843478,0.170439015035529,0.15859602504498,0.164517520040254,0.171172127068689,0.0388766976399398,651
"age_moderation","8_to_19",8,19,0.000349467785092357,0.00070541136417468,0.000527439574633518,0.320549682261994,0.320905625841077,0.320727654051535,0.321255093626169,0.00164180921983225,651
"age_moderation","8_to_11",8,11,0.000434723844143114,0.0114678451266217,0.00595128448538239,0.0670363228250794,0.078069444107558,0.0725528834663187,0.0785041679517011,0.0758085161674966,651
"age_moderation","11_to_19",11,19,-0.00224902152130735,-0.000172091950918052,-0.0012105567361127,0.242923017625386,0.244999947195775,0.243961482410581,0.242750925674468,-0.00498682644669323,651
"no_age_moderation","8_to_12",8,12,0.0193859935094554,0.0193859935094554,0.0193859935094554,0.0523909183846927,0.0523909183846927,0.0523909183846927,0.071776911894148,0.270086759068774,652
"no_age_moderation","12_to_16",12,16,-0.0355557055406934,-0.0355557055406934,-0.0355557055406934,0.0892640840701695,0.0892640840701695,0.0892640840701695,0.0537083785294761,-0.662014131020169,652
"no_age_moderation","16_to_19",16,19,0.049391356976304,0.049391356976304,0.049391356976304,0.0777163899929896,0.0777163899929896,0.0777163899929896,0.127107746969294,0.388578652001722,652
"no_age_moderation","8_to_19",8,19,0.033221644945066,0.033221644945066,0.033221644945066,0.219371392447852,0.219371392447852,0.219371392447852,0.252593037392918,0.131522409675087,652
"no_age_moderation","8_to_11",8,11,0.0252625025879381,0.0252625025879381,0.0252625025879381,0.0373514085628717,0.0373514085628717,0.0373514085628717,0.0626139111508097,0.403464695362851,652
"no_age_moderation","11_to_19",11,19,0.00795914235712791,0.00795914235712791,0.00795914235712791,0.18201998388498,0.18201998388498,0.18201998388498,0.189979126242108,0.0418948255767049,652
"age_moderation","8_to_12",8,12,0.0193760662168887,0.019392543317434,0.0193843047671614,0.0540872194338393,0.0541036965343846,0.0540954579841119,0.0734797627512733,0.263804672761079,652
"age_moderation","12_to_16",12,16,-0.0355677184944647,-0.0355694943630862,-0.0355686064287755,0.088974074816659,0.0889722989480375,0.0889731868823483,0.0534045804535728,-0.666021643212738,652
"age_moderation","16_to_19",16,19,0.0494105113887588,0.0493554146756106,0.0493829630321847,0.076940518483089,0.0768854217699408,0.0769129701265149,0.1262959331587,0.391009922466241,652
"age_moderation","8_to_19",8,19,0.0332046326114571,0.0331974694126393,0.0332010510120482,0.219982806950906,0.219975643752089,0.219979225351497,0.253180276363546,0.131136009048249,652
"age_moderation","8_to_11",8,11,0.0252495660183452,0.0252659084857765,0.0252577372520608,0.0387259798057381,0.0387423222731694,0.0387341510394537,0.0639918882915146,0.394702171265824,652
"age_moderation","11_to_19",11,19,0.00796021541098167,0.00795335045535817,0.00795678293316992,0.181235037616673,0.181228172661049,0.181231605138861,0.189188388072031,0.042057459309503,652
"no_age_moderation","8_to_12",8,12,0.0164366609577522,0.0164366609577522,0.0164366609577522,0.330256896938132,0.330256896938132,0.330256896938132,0.346693557895884,0.0474097674543128,653
"no_age_moderation","12_to_16",12,16,-0.0290670083843785,-0.0290670083843785,-0.0290670083843785,0.0591271861960072,0.0591271861960072,0.0591271861960072,0.0300601778116287,-0.966960626997155,653
"no_age_moderation","16_to_19",16,19,0.0554482261119773,0.0554482261119773,0.0554482261119773,0.28842588608194,0.28842588608194,0.28842588608194,0.343874112193917,0.161245712153839,653
"no_age_moderation","8_to_19",8,19,0.042817878685351,0.042817878685351,0.042817878685351,0.677809969216079,0.677809969216079,0.677809969216079,0.72062784790143,0.0594174632718438,653
"no_age_moderation","8_to_11",8,11,0.0264727711671213,0.0264727711671213,0.0264727711671213,0.44575793782465,0.44575793782465,0.44575793782465,0.472230708991772,0.0560589785099778,653
"no_age_moderation","11_to_19",11,19,0.0163451075182297,0.0163451075182297,0.0163451075182297,0.232052031391428,0.232052031391428,0.232052031391428,0.248397138909658,0.0658023179734546,653
"age_moderation","8_to_12",8,12,0.0220850829765805,0.0182876742852263,0.0201863786309034,0.405408750967865,0.401611342276511,0.403510046622188,0.423696425253092,0.0476434952663224,653
"age_moderation","12_to_16",12,16,-0.0323403873296258,-0.0225198999648102,-0.027430143647218,0.067682592536002,0.0775030799008176,0.0725928362184098,0.0451626925711918,-0.607362893697686,653
"age_moderation","16_to_19",16,19,0.0429589618840516,0.0255611579551411,0.0342600599195964,0.346154978334977,0.328757174406066,0.337456076370522,0.371716136290118,0.0921672657569458,653
"age_moderation","8_to_19",8,19,0.05753214756195,0.0197386758265283,0.0386354116942391,0.820836578287873,0.783043106552451,0.801939842420162,0.840575254114401,0.0459630610169984,653
"age_moderation","8_to_11",8,11,0.0355700801609693,0.0311427778709921,0.0333564290159807,0.538687710683355,0.534260408393378,0.536474059538367,0.569830488554347,0.0585374592725032,653
"age_moderation","11_to_19",11,19,0.019228514064666,0.00753495475623467,0.0133817344104503,0.263209810803819,0.251516251495388,0.257363031149604,0.270744765560054,0.0494256440480734,653
"no_age_moderation","8_to_12",8,12,0.0156733141375582,0.0156733141375582,0.0156733141375582,0.639902418583381,0.639902418583381,0.639902418583381,0.655575732720939,0.0239077094457216,654
"no_age_moderation","12_to_16",12,16,-0.0215600688659414,-0.0215600688659414,-0.0215600688659414,-0.0962124417195334,-0.0962124417195334,-0.0962124417195334,-0.117772510585475,0.183065375432359,654
"no_age_moderation","16_to_19",16,19,0.0281577164452118,0.0281577164452118,0.0281577164452118,0.264126619103185,0.264126619103185,0.264126619103185,0.292284335548397,0.0963367277017466,654
"no_age_moderation","8_to_19",8,19,0.0222709617168286,0.0222709617168286,0.0222709617168286,0.807816595967032,0.807816595967032,0.807816595967032,0.830087557683861,0.0268296537042066,654
"no_age_moderation","8_to_11",8,11,0.0154040079034061,0.0154040079034061,0.0154040079034061,0.649534607164367,0.649534607164367,0.649534607164367,0.664938615067773,0.0231660600758404,654
"no_age_moderation","11_to_19",11,19,0.0068669538134225,0.0068669538134225,0.0068669538134225,0.158281988802665,0.158281988802665,0.158281988802665,0.165148942616088,0.0415803680280637,654
"age_moderation","8_to_12",8,12,0.0102107826680835,0.0198632010889633,0.0150369918785234,0.640714718498798,0.650367136919677,0.645540927709237,0.660577919587761,0.0227633885914735,654
"age_moderation","12_to_16",12,16,-0.0273236393794889,-0.0212839809811545,-0.0243038101803217,-0.0989069376418754,-0.0928672792435409,-0.0958871084427082,-0.12019091862303,0.202210037653085,654
"age_moderation","16_to_19",16,19,0.0277971422549288,0.0146075262756984,0.0212023342653136,0.280075315381753,0.266885699402522,0.273480507392137,0.294682841657451,0.071949673574683,654
"age_moderation","8_to_19",8,19,0.0145089894775232,0.0115536236433327,0.0130313065604279,0.823516218978849,0.820560853144659,0.822038536061754,0.835069842622182,0.0156050498955976,654
"age_moderation","8_to_11",8,11,0.0100353362115175,0.0178556752625094,0.0139455057370134,0.651052266902961,0.658872605953953,0.654962436428457,0.66890794216547,0.0208481688703939,654
"age_moderation","11_to_19",11,19,0.00795988278531155,0.00356240565383687,0.00576114421957421,0.162599494802875,0.1582020176714,0.160400756237137,0.166161900456712,0.0346718724553533,654
"no_age_moderation","8_to_12",8,12,-0.0288935034005595,-0.0288935034005595,-0.0288935034005595,0.0231481194269278,0.0231481194269278,0.0231481194269278,-0.00574538397363167,5.02899432538638,655
"no_age_moderation","12_to_16",12,16,-0.0673692645628105,-0.0673692645628105,-0.0673692645628105,0.0255503644015072,0.0255503644015072,0.0255503644015072,-0.0418189001613034,1.61097647960503,655
"no_age_moderation","16_to_19",16,19,0.0843466157904866,0.0843466157904866,0.0843466157904866,0.0203004675354865,0.0203004675354865,0.0203004675354865,0.104647083325973,0.80601019263718,655
"no_age_moderation","8_to_19",8,19,-0.0119161521728834,-0.0119161521728834,-0.0119161521728834,0.0689989513639215,0.0689989513639215,0.0689989513639215,0.0570827991910381,-0.208752064400413,655
"no_age_moderation","8_to_11",8,11,-0.025029734363776,-0.025029734363776,-0.025029734363776,0.0172506669545358,0.0172506669545358,0.0172506669545358,-0.00777906740924017,3.21757519854437,655
"no_age_moderation","11_to_19",11,19,0.0131135821908925,0.0131135821908925,0.0131135821908925,0.0517482844093857,0.0517482844093857,0.0517482844093857,0.0648618666002783,0.202177070723344,655
"age_moderation","8_to_12",8,12,-0.0289044241036636,-0.0288967008150314,-0.0289005624593475,0.0244962216496142,0.0245039449382465,0.0245000832939304,-0.00440047916541712,6.56759443073241,655
"age_moderation","12_to_16",12,16,-0.0673767197840913,-0.0673793388405492,-0.0673780293123203,0.0254030390659134,0.0254004200094555,0.0254017295376844,-0.0419762997746359,1.60514456190904,655
"age_moderation","16_to_19",16,19,0.0843592288305626,0.0843653671689344,0.0843622979997485,0.0194579918868962,0.019464130225268,0.0194610610560821,0.103823359055831,0.812556044872166,655
"age_moderation","8_to_19",8,19,-0.0119206560490044,-0.0119188012925537,-0.0119197286707791,0.0693653814083313,0.069367236164782,0.0693663087865567,0.0574465801157776,-0.207492398098478,655
"age_moderation","8_to_11",8,11,-0.0250391947014146,-0.0250338157243277,-0.0250365052128712,0.0183303685882933,0.0183357475653802,0.0183330580768367,-0.00670344713603446,3.73487023986318,655
"age_moderation","11_to_19",11,19,0.0131157204979262,0.0131164975152376,0.0131161090065819,0.0510335297365745,0.0510343067538859,0.0510339182452302,0.0641500272518121,0.204459913245187,655
"no_age_moderation","8_to_12",8,12,-0.0114842875908865,-0.0114842875908865,-0.0114842875908865,0.0591155881633014,0.0591155881633014,0.0591155881633014,0.0476313005724149,-0.241107999422075,656
"no_age_moderation","12_to_16",12,16,-0.0223922636020886,-0.0223922636020886,-0.0223922636020886,0.105870541130234,0.105870541130234,0.105870541130234,0.0834782775281457,-0.268240604204354,656
"no_age_moderation","16_to_19",16,19,0.0184570790983463,0.0184570790983463,0.0184570790983463,0.133605819671026,0.133605819671026,0.133605819671026,0.152062898769373,0.121377924843714,656
"no_age_moderation","8_to_19",8,19,-0.0154194720946288,-0.0154194720946288,-0.0154194720946288,0.298591948964562,0.298591948964562,0.298591948964562,0.283172476869933,-0.0544525805087733,656
"no_age_moderation","8_to_11",8,11,-0.00505784679761635,-0.00505784679761635,-0.00505784679761635,0.0443278535211116,0.0443278535211116,0.0443278535211116,0.0392700067234952,-0.128796687844473,656
"no_age_moderation","11_to_19",11,19,-0.0103616252970124,-0.0103616252970124,-0.0103616252970124,0.254264095443451,0.254264095443451,0.254264095443451,0.243902470146438,-0.042482658296947,656
"age_moderation","8_to_12",8,12,-0.00365079881916278,-0.0100523749196944,-0.00685158686942858,0.0510005798851502,0.0445990037846185,0.0477997918348844,0.0409482049654558,-0.167323253246599,656
"age_moderation","12_to_16",12,16,-0.0196002953816188,-0.0320839592262021,-0.0258421273039105,0.0973961834560756,0.0849125196114922,0.0911543515337839,0.0653122242298734,-0.395670605443727,656
"age_moderation","16_to_19",16,19,0.0264455699409898,0.0341613339645361,0.030303451952763,0.115425824152018,0.123141588175565,0.119283706163791,0.149587158116554,0.20258057131583,656
"age_moderation","8_to_19",8,19,-0.00490177471346614,-0.0285391709584575,-0.0167204728359618,0.284386758270341,0.26074936202535,0.272568060147845,0.255847587311884,-0.0653532558647082,656
"age_moderation","8_to_11",8,11,-0.00160786474303352,-0.00372223779601156,-0.00266505126952254,0.0375874502710435,0.0354730772180654,0.0365302637445544,0.0338652124750319,-0.0786958378450282,656
"age_moderation","11_to_19",11,19,-0.00762546491657991,-0.0191778417538648,-0.0134016533352224,0.241160216590717,0.229607839753432,0.235384028172074,0.221982374836852,-0.0603726009556933,656
"no_age_moderation","8_to_12",8,12,-0.0235779351713394,-0.0235779351713394,-0.0235779351713394,-0.254639156728346,-0.254639156728346,-0.254639156728346,-0.278217091899685,0.0847465373545086,657
