"model","contrast","age0","age1","ACME_at_age0","ACME_at_age1","ACME_avg","ADE_Ma0","ADE_Ma1","ADE_avg","Total_effect","Prop_med_avg","boot"
"age_moderation","12_to_16",12,16,-0.0494891457845817,-0.0419247025565795,-0.0457069241705806,0.0470886361612131,0.0546530793892153,0.0508708577752142,0.0051639336046336,-8.85118354921676,567
"age_moderation","16_to_19",16,19,0.048445904245662,0.00875585103476517,0.0286008776402136,0.286366148676929,0.246676095466032,0.26652112207148,0.295121999711694,0.0969120488074557,567
"age_moderation","8_to_19",8,19,0.00120990793675938,0.0112801340407849,0.00624502098877213,0.442692443433473,0.452762669537499,0.447727556485486,0.453972577474258,0.0137563837523341,567
"age_moderation","8_to_11",8,11,0.000796705612632567,0.0406992325445983,0.0207479690786154,0.131566402286376,0.171468929218342,0.151517665752359,0.172265634830974,0.120441718390166,567
"age_moderation","11_to_19",11,19,0.0211081950609633,0.00385234071164131,0.0124802678863023,0.277854601931642,0.26059874758232,0.269226674756981,0.281706942643284,0.044302308523882,567
"no_age_moderation","8_to_12",8,12,-0.0017670075026937,-0.00176700750269365,-0.00176700750269367,0.522591696196527,0.522591696196527,0.522591696196527,0.520824688693833,-0.00339271071639311,568
"no_age_moderation","12_to_16",12,16,-0.00734836411348549,-0.00734836411348549,-0.00734836411348549,0.0732912998499744,0.0732912998499744,0.0732912998499744,0.0659429357364889,-0.111435198196967,568
"no_age_moderation","16_to_19",16,19,0.0160593293075104,0.0160593293075104,0.0160593293075104,0.208454420784971,0.208454420784971,0.208454420784971,0.224513750092481,0.0715293798303902,568
"no_age_moderation","8_to_19",8,19,0.00694395769133123,0.00694395769133127,0.00694395769133125,0.804337416831472,0.804337416831472,0.804337416831472,0.811281374522804,0.00855924702501113,568
"no_age_moderation","8_to_11",8,11,-0.000352451355516914,-0.00035245135551687,-0.000352451355516892,0.745632147506111,0.745632147506111,0.745632147506111,0.745279696150595,-0.000472911522126954,568
"no_age_moderation","11_to_19",11,19,0.00729640904684814,0.00729640904684814,0.00729640904684814,0.0587052693253609,0.0587052693253609,0.0587052693253609,0.066001678372209,0.110548840980995,568
"age_moderation","8_to_12",8,12,0.00229823098771131,-0.00354029543029324,-0.000621032221290964,0.506289788623194,0.50045126220519,0.503370525414192,0.502749493192901,-0.00123527170031911,568
"age_moderation","12_to_16",12,16,-0.0147228463101889,-0.00908678910378804,-0.0119048177069885,0.0760845715041286,0.0817206287105295,0.0789026001073291,0.0669977824003406,-0.177689727636836,568
"age_moderation","16_to_19",16,19,0.0198585339964077,-0.0114840047488523,0.00418726462377771,0.25486838302416,0.2235258442789,0.23919711365153,0.243384378275308,0.0172043277939606,568
"age_moderation","8_to_19",8,19,-0.00903155120691104,-0.00496561478851956,-0.0069985829977153,0.818097268657069,0.82216320507546,0.820130236866265,0.813131653868549,-0.00860694939671687,568
"age_moderation","8_to_11",8,11,0.000458410406110478,-0.000500911745897636,-2.12506698935792e-05,0.721787703648166,0.720828381496158,0.721308042572162,0.721286791902268,-2.94621641934331e-05,568
"age_moderation","11_to_19",11,19,0.0103698196566157,-0.00521765227794369,0.00257608368933603,0.0970625142442249,0.0814750423096654,0.0892687782769451,0.0918448619662812,0.0280482068804435,568
"no_age_moderation","8_to_12",8,12,0.0117646204199997,0.0117646204199997,0.0117646204199997,0.0863918095726506,0.0863918095726506,0.0863918095726506,0.0981564299926503,0.119855830340209,569
"no_age_moderation","12_to_16",12,16,-0.00822265907556474,-0.00822265907556474,-0.00822265907556474,0.0864080185282585,0.0864080185282585,0.0864080185282585,0.0781853594526938,-0.105168782661156,569
"no_age_moderation","16_to_19",16,19,0.0234433492470529,0.0234433492470529,0.0234433492470529,0.0648225519857606,0.0648225519857606,0.0648225519857606,0.0882659012328135,0.26559916026029,569
"no_age_moderation","8_to_19",8,19,0.0269853105914879,0.0269853105914879,0.0269853105914879,0.23762238008667,0.23762238008667,0.23762238008667,0.264607690678158,0.10198233665215,569
"no_age_moderation","8_to_11",8,11,0.00932728053497424,0.00932728053497424,0.00932728053497424,0.0647951269431406,0.0647951269431406,0.0647951269431406,0.0741224074781148,0.125836178995241,569
"no_age_moderation","11_to_19",11,19,0.0176580300565137,0.0176580300565137,0.0176580300565137,0.172827253143529,0.172827253143529,0.172827253143529,0.190485283200043,0.0927002325842131,569
"age_moderation","8_to_12",8,12,0.0117567495906683,0.0117620529565681,0.0117594012736182,0.086402433341656,0.0864077367075558,0.0864050850246059,0.0981644862982241,0.119792826479966,569
"age_moderation","12_to_16",12,16,-0.00822086459552818,-0.00822549887423964,-0.00822318173488391,0.08642096323404,0.0864163289553285,0.0864186460946842,0.0781954643598003,-0.105161876103793,569
"age_moderation","16_to_19",16,19,0.023451445702408,0.0234602098765903,0.0234558277894992,0.0648091597168627,0.0648179238910451,0.0648135418039539,0.0882693695934531,0.265730092981642,569
"age_moderation","8_to_19",8,19,0.0269672567345376,0.0270047186257254,0.0269859876801315,0.237624601625752,0.23766206351694,0.237643332571346,0.264629320251477,0.101976559719409,569
"age_moderation","8_to_11",8,11,0.00932104034781965,0.00932406177052013,0.00932255105916989,0.0648006456505579,0.0648036670732584,0.0648021563619082,0.0741247074210781,0.125768470237751,569
"age_moderation","11_to_19",11,19,0.0176519364219048,0.0176707298418561,0.0176613331318804,0.172833882988543,0.172852676408495,0.172843279698519,0.190504612830399,0.092708165274737,569
"no_age_moderation","8_to_12",8,12,0.0100454984570666,0.0100454984570666,0.0100454984570666,0.143194361443566,0.143194361443566,0.143194361443566,0.153239859900633,0.0655540827535377,570
"no_age_moderation","12_to_16",12,16,-0.00451131389985271,-0.00451131389985271,-0.00451131389985271,0.143159764513751,0.143159764513751,0.143159764513751,0.138648450613898,-0.0325377880522849,570
"no_age_moderation","16_to_19",16,19,-0.00236155407584129,-0.00236155407584129,-0.00236155407584129,0.107374108305796,0.107374108305796,0.107374108305796,0.105012554229954,-0.0224883024049678,570
"no_age_moderation","8_to_19",8,19,0.0031726304813726,0.0031726304813726,0.0031726304813726,0.393728234263112,0.393728234263112,0.393728234263112,0.396900864744485,0.00799350861433637,570
"no_age_moderation","8_to_11",8,11,0.00861531056392149,0.00861531056392149,0.00861531056392149,0.107402782553612,0.107402782553612,0.107402782553612,0.116018093117533,0.0742583361992829,570
"no_age_moderation","11_to_19",11,19,-0.00544268008254889,-0.00544268008254889,-0.00544268008254889,0.286325451709501,0.286325451709501,0.286325451709501,0.280882771626952,-0.0193770520385546,570
"age_moderation","8_to_12",8,12,-0.0120134665954073,0.0184824762385523,0.00323450482157248,0.446788702711453,0.477284645545412,0.462036674128432,0.465271178950005,0.00695187015209476,570
"age_moderation","12_to_16",12,16,-0.00830026029221287,-0.00546402195379159,-0.00688214112300223,0.163377159192963,0.166213397531384,0.164795278362173,0.157913137239171,-0.0435818149352496,570
"age_moderation","16_to_19",16,19,-0.00286027166406737,0.0017215005967044,-0.000569385533681487,0.2095138100105,0.214095582271272,0.211804696140886,0.211235310607204,-0.00269550356919383,570
"age_moderation","8_to_19",8,19,-0.00379416616013994,-0.0023127504564382,-0.00305345830828907,0.836732377252818,0.83821379295652,0.837473085104669,0.83441962679638,-0.00365937977754949,570
"age_moderation","8_to_11",8,11,-0.0103030970649267,0.0116754718098901,0.000686187372481702,0.497911537216991,0.519890106091808,0.508900821654399,0.509587009026881,0.00134655585861983,570
"age_moderation","11_to_19",11,19,-0.00737592190119774,0.00396754709351388,-0.00170418740384193,0.320865070675986,0.332208539670697,0.326536805173341,0.3248326177695,-0.00524635554010532,570
"no_age_moderation","8_to_12",8,12,0.0570504663273219,0.0570504663273219,0.0570504663273219,0.152774818842119,0.152774818842119,0.152774818842119,0.20982528516944,0.271895097300842,571
"no_age_moderation","12_to_16",12,16,-0.0611570989083674,-0.0611570989083674,-0.0611570989083674,0.152663913863457,0.152663913863457,0.152663913863457,0.0915068149550899,-0.668333816867982,571
"no_age_moderation","16_to_19",16,19,0.063211874357588,0.063211874357588,0.063211874357588,0.114476057674707,0.114476057674707,0.114476057674707,0.177687932032295,0.355746581293429,571
"no_age_moderation","8_to_19",8,19,0.0591052417765425,0.0591052417765425,0.0591052417765425,0.419914790380282,0.419914790380282,0.419914790380282,0.479020032156825,0.123387828919005,571
"no_age_moderation","8_to_11",8,11,0.0519708972600643,0.0519708972600643,0.0519708972600643,0.114584863624878,0.114584863624878,0.114584863624878,0.166555760884942,0.312033021157197,571
"no_age_moderation","11_to_19",11,19,0.00713434451647821,0.00713434451647821,0.00713434451647821,0.305329926755404,0.305329926755404,0.305329926755404,0.312464271271883,0.0228325129380007,571
"age_moderation","8_to_12",8,12,0.0339879532178156,0.0672664209821208,0.0506271870999682,0.232261967379752,0.265540435144058,0.248901201261905,0.299528388361873,0.169023001047912,571
"age_moderation","12_to_16",12,16,-0.0721084230514917,-0.068007739285469,-0.0700580811684803,0.145918802880438,0.150019486646461,0.147969144763449,0.0779110635949691,-0.899205811547978,571
"age_moderation","16_to_19",16,19,0.0702926847052989,0.0385146195533288,0.0544036521293139,0.0570430946780655,0.0252650295260954,0.0411540621020804,0.0955577142313943,0.569327683975097,571
"age_moderation","8_to_19",8,19,0.035212090658526,0.0360124727160187,0.0356122816872723,0.436984693472218,0.437785075529711,0.437384884500964,0.472997166188237,0.0752906872027641,571
"age_moderation","8_to_11",8,11,0.0309617876675801,0.0535880387622658,0.0422749132149229,0.173923475253966,0.196549726348652,0.185236600801309,0.227511514016232,0.185814390087997,571
"age_moderation","11_to_19",11,19,0.00735633884824559,0.00434691373427974,0.00585162629126266,0.241138738437725,0.238129313323759,0.239634025880742,0.245485652172004,0.0238369380837077,571
"no_age_moderation","8_to_12",8,12,0.00997573380850495,0.00997573380850495,0.00997573380850495,0.125086094676021,0.125086094676021,0.125086094676021,0.135061828484526,0.0738604972288514,572
"no_age_moderation","12_to_16",12,16,-0.0160523564848094,-0.0160523564848094,-0.0160523564848094,0.125120328242916,0.125120328242916,0.125120328242916,0.109067971758107,-0.147177546497433,572
"no_age_moderation","16_to_19",16,19,0.022459219823145,0.022459219823145,0.022459219823145,0.0938323048513823,0.0938323048513823,0.0938323048513823,0.116291524674527,0.193128604049204,572
"no_age_moderation","8_to_19",8,19,0.0163825971468405,0.0163825971468405,0.0163825971468405,0.34403872777032,0.34403872777032,0.34403872777032,0.36042132491716,0.0454540173243243,572
"no_age_moderation","8_to_11",8,11,0.012448123335842,0.012448123335842,0.012448123335842,0.0938158712561616,0.0938158712561616,0.0938158712561616,0.106263994592004,0.117143378466395,572
"no_age_moderation","11_to_19",11,19,0.00393447381099854,0.00393447381099854,0.00393447381099854,0.250222856514158,0.250222856514158,0.250222856514158,0.254157330325157,0.0154804656075233,572
"age_moderation","8_to_12",8,12,0.00414199913988208,0.0083597588409976,0.00625087899043984,0.11672377177533,0.120941531476445,0.118832651625888,0.125083530616327,0.0499736372937326,572
"age_moderation","12_to_16",12,16,-0.0134520258477941,-0.0202286611299209,-0.0168403434888575,0.120875278007582,0.114098642725455,0.117486960366518,0.100646616877661,-0.167321505792167,572
"age_moderation","16_to_19",16,19,0.0283023833587759,0.0353966714867218,0.0318495274227488,0.0854891985157334,0.0925834866436792,0.0890363425797063,0.120885870002455,0.263467743766099,572
"age_moderation","8_to_19",8,19,0.00680217662117185,0.0258196595372571,0.0163109180792145,0.320796357959186,0.339813840875272,0.330305099417229,0.346616017496443,0.0470576005027864,572
"age_moderation","8_to_11",8,11,0.00516855372646859,0.00911608815586458,0.00714232094116658,0.087545269150168,0.091492803579564,0.089519036364866,0.0966613573060326,0.0738901370746718,572
"age_moderation","11_to_19",11,19,0.00288131866469587,0.00620089558131061,0.00454110712300324,0.2437537646091,0.247073341525715,0.245413553067408,0.249954660190411,0.0181677233764872,572
"no_age_moderation","8_to_12",8,12,0.0430539522803288,0.0430539522803288,0.0430539522803288,0.811208532174868,0.811208532174868,0.811208532174868,0.854262484455197,0.0503989734581243,573
"no_age_moderation","12_to_16",12,16,-0.0419036482320054,-0.0419036482320054,-0.0419036482320054,-0.0685614318761578,-0.0685614318761578,-0.0685614318761578,-0.110465080108163,0.379338413469442,573
"no_age_moderation","16_to_19",16,19,0.0388952467478108,0.0388952467478108,0.0388952467478108,0.273328522274292,0.273328522274292,0.273328522274292,0.312223769022102,0.124574906227134,573
"no_age_moderation","8_to_19",8,19,0.0400455507961341,0.0400455507961341,0.0400455507961341,1.015975622573,1.015975622573,1.015975622573,1.05602117336914,0.0379211627626486,573
"no_age_moderation","8_to_11",8,11,0.0385166003994541,0.0385166003994541,0.0385166003994541,0.9072400417214,0.9072400417214,0.9072400417214,0.945756642120855,0.0407256990689284,573
"no_age_moderation","11_to_19",11,19,0.00152895039668,0.00152895039668,0.00152895039668,0.108735580851602,0.108735580851602,0.108735580851602,0.110264531248282,0.0138662032057913,573
"age_moderation","8_to_12",8,12,0.0317534973790478,0.0461118682077624,0.0389326827934051,0.826749257261388,0.841107628090103,0.833928442675746,0.872861125469151,0.0446035247273492,573
"age_moderation","12_to_16",12,16,-0.0448798635748368,-0.045117512697665,-0.0449986881362509,-0.0632024309243666,-0.0634400800471948,-0.0633212554857807,-0.108319943622032,0.415423851154022,573
"age_moderation","16_to_19",16,19,0.0418783772550579,0.0283494530560384,0.0351139151555482,0.289647155820458,0.276118231621439,0.282882693720949,0.317996608876497,0.110422294374798,573
"age_moderation","8_to_19",8,19,0.0295347169051552,0.0291878714578946,0.0293612941815249,1.05334991926572,1.05300307381846,1.05317649654209,1.08253779072362,0.0271226505283465,573
"age_moderation","8_to_11",8,11,0.0284070731037782,0.0384207429499947,0.0334139080268865,0.931348408503569,0.941362078349786,0.936355243426678,0.969769151453564,0.0344555278715591,573
"age_moderation","11_to_19",11,19,0.00152514525074701,0.00111440114461114,0.00131977319767908,0.11165423812544,0.111243494019305,0.111448866072373,0.112768639270052,0.0117033707795175,573
